w_MO,w_MDF,w_MSCM,f1_RMSE,f2_DIR,f3_Lip95
0.8528551975376221,0.1471448024623778,0.0,118.0291612433963,0.0190677864670529,56377.46241563841
0.9580787595897476,0.0419212404102523,0.0,118.5356845177746,0.0067367628262439,57129.05416693164
0.8731695587995828,0.1173750749166333,0.0094553662837839,118.15913798816986,0.0159943228899408,56584.35000409534
0.8213811954775491,0.178618804522451,0.0,117.88953303959885,0.0227358009516959,56091.04065322343
0.6585594035368427,0.2927873924261012,0.0486532040370561,117.4247821303338,0.0380407564160483,55585.50456208975
0.6828081805178671,0.3171918194821329,0.0,117.34052119392312,0.0387748333701175,55625.35587902117
0.8333230166402944,0.1120667934052987,0.0546101899544069,118.17085179594643,0.017306432572601,56428.76665205075
0.5894458967479416,0.3538154990509711,0.0567386042010872,117.21845506931324,0.0454051016048427,55218.13080811859
0.9111933133326257,0.053384321716217,0.0354223649511573,118.4546839581127,0.0096024242260299,56822.42790312036
0.8064576777064274,0.1892196927373085,0.004322629556264,117.8408469808924,0.0241538979726588,56097.47908124585
0.6038712511573135,0.3961287488426865,0.0,117.07607881040111,0.0478316790070698,55191.78751367892
0.7532825956934132,0.2458751634956101,0.0008422408109767,117.60913952724478,0.0305786965075645,55908.7439035072
0.8790239423286742,0.0738779615122069,0.0470980961591188,118.35150594268372,0.0125098619895887,56660.15457565087
0.6872485955883771,0.3127514044116229,0.0,117.3564425966166,0.0382636531129428,55632.20144016806
0.6008433612459363,0.3991566387540637,0.0,117.0666380195986,0.0481779434479693,55187.19613840732
0.9439156429918102,0.0397712013391344,0.0163131556690552,118.53304489075168,0.0071824104717388,56992.14251648144
0.7745806150730519,0.2254193849269481,0.0,117.69209862464298,0.0281727622380756,56093.27532847573
0.8529894426781226,0.1446361705351654,0.0023743867867119,118.0387044240916,0.0188765695709339,56399.79539309401
0.742960475971785,0.2312304827858508,0.0258090412423642,117.65793999925754,0.0299491830086445,55936.53977942915
0.7256389303073523,0.1853709297456176,0.0889901399470301,117.86554003939494,0.0273285434276205,55957.28643904469
0.8551657949109912,0.1327074878763821,0.0121267172126265,118.08650468666652,0.0179008652408398,56576.35224142615
0.5922658580181466,0.3634209901078156,0.0443131518740378,117.1812584508179,0.0459763276543572,55137.25894505986
0.5955830978144881,0.4037371886545167,0.0006797135309952,117.05224436715304,0.0487305764166576,55093.939766192125
0.6411600412795682,0.3329428621719424,0.0258970965484893,117.27925289630856,0.0416916503756221,55336.43872047124
0.6383616080876016,0.2930656022065175,0.0685727897058807,117.43381116557866,0.0389240292884486,55427.04722489139
0.7219305644465384,0.1744968469280301,0.1035725886254316,117.92466232109892,0.0266881440692449,56004.58615722027
0.7256966499535858,0.2188398521885375,0.0554634978578766,117.70961998017104,0.0297805601236743,55933.250242772825
0.9386961034669574,0.0444184555640061,0.0168854409690363,118.5090815101457,0.0077538109423177,56985.81415415859
0.7371763252515188,0.1845187807875428,0.0783048939609385,117.86119191892196,0.0267719669553049,56022.290403797975
0.6026284631285377,0.3458409663456164,0.0515305705258459,117.24191563488208,0.0442675299062981,55321.55825752849
0.5962590317272862,0.4037409682727138,0.0,117.0524433917918,0.0487020398232457,55100.111602181576
0.7642315168713786,0.2357684831286214,0.0,117.650089589377,0.0293722756904553,56028.684570894286
0.640398322672115,0.3184006589860349,0.0412010183418501,117.33155997491455,0.0406726206499991,55380.45852213442
0.6866528454144362,0.1971113063820216,0.1162358482035421,117.84695125731496,0.0298598215516253,55880.32312065263
